,fecha,departamento,municipio,dosis,vacunacion
10,2021-11-20,La Paz,Sorata,2,19%
11,2021-11-20,La Paz,Curva,2,20%
12,2021-11-20,La Paz,Sapahaqui,2,20%
13,2021-11-20,La Paz,Catacora,2,21%
14,2021-11-20,La Paz,Pelechuco,2,21%
15,2021-11-20,La Paz,Sica Sica (Villa Aroma),2,22%
16,2021-11-20,La Paz,Mapiri,2,23%
17,2021-11-20,La Paz,Ayata,2,24%
18,2021-11-20,La Paz,Charaña,2,24%
19,2021-11-20,La Paz,La Asunta,2,24%
20,2021-11-20,La Paz,Mecapaca,2,24%
21,2021-11-20,La Paz,Puerto Carabuco,2,24%
22,2021-11-20,La Paz,Batallas,2,25%
23,2021-11-20,La Paz,Mocomoco,2,25%
24,2021-11-20,La Paz,Chacarilla,2,26%
25,2021-11-20,La Paz,Comanche,2,26%
26,2021-11-20,La Paz,Alto Beni,2,27%
27,2021-11-20,La Paz,Cairoma,2,27%
28,2021-11-20,La Paz,Chuma,2,27%
29,2021-11-20,La Paz,Ichoca,2,27%
30,2021-11-20,La Paz,Licoma Pampa,2,27%
31,2021-11-20,La Paz,Santiago De Huata,2,27%
32,2021-11-20,La Paz,Colquencha,2,28%
33,2021-11-20,La Paz,Pucarani,2,28%
34,2021-11-20,La Paz,Waldo Ballivian,2,28%
35,2021-11-20,La Paz,Caranavi,2,29%
36,2021-11-20,La Paz,Chulumani (V. De La Libertad),2,29%
37,2021-11-20,La Paz,San Andres De Machaca,2,29%
38,2021-11-20,La Paz,Taraco,2,29%
39,2021-11-20,La Paz,Copacabana,2,30%
40,2021-11-20,La Paz,Malla,2,30%
41,2021-11-20,La Paz,Tacacoma,2,30%
42,2021-11-20,La Paz,Tiawanacu,2,30%
43,2021-11-20,La Paz,Guanay,2,31%
44,2021-11-20,La Paz,Coripata,2,32%
45,2021-11-20,La Paz,Inquisivi,2,32%
46,2021-11-20,La Paz,Puerto Perez,2,32%
47,2021-11-20,La Paz,San Pedro De Curahuara,2,32%
48,2021-11-20,La Paz,Ayo Ayo,2,33%
49,2021-11-20,La Paz,Coro Coro,2,33%
50,2021-11-20,La Paz,Jesus De Machaca,2,33%
51,2021-11-20,La Paz,Palos Blancos,2,33%
52,2021-11-20,La Paz,Santiago De Machaca,2,33%
53,2021-11-20,La Paz,Coroico,2,34%
54,2021-11-20,La Paz,Irupana (Villa De Lanza),2,34%
55,2021-11-20,La Paz,Quiabaya,2,34%
56,2021-11-20,La Paz,Papel Pampa,2,35%
57,2021-11-20,La Paz,Chua Cocani,2,36%
58,2021-11-20,La Paz,Huarina ,2,36%
59,2021-11-20,La Paz,Achacachi,2,37%
60,2021-11-20,La Paz,Colquiri,2,37%
61,2021-11-20,La Paz,Escoma,2,37%
62,2021-11-20,La Paz,Cajuata,2,38%
63,2021-11-20,La Paz,Calamarca,2,38%
64,2021-11-20,La Paz,Luribay,2,38%
65,2021-11-20,La Paz,Palca,2,38%
66,2021-11-20,La Paz,Patacamaya,2,38%
67,2021-11-20,La Paz,Teoponte,2,38%
68,2021-11-20,La Paz,Tipuani,2,38%
69,2021-11-20,La Paz,Yaco,2,38%
70,2021-11-20,La Paz,Huatajata,2,40%
71,2021-11-20,La Paz,Laja,2,40%
72,2021-11-20,La Paz,Desaguadero,2,41%
73,2021-11-20,La Paz,El Alto,2,41%
74,2021-11-20,La Paz,Collana,2,42%
75,2021-11-20,La Paz,Guaqui,2,42%
76,2021-11-20,La Paz,Ixiamas,2,42%
77,2021-11-20,La Paz,Puerto Acosta,2,42%
78,2021-11-20,La Paz,San Pedro De Tiquina,2,42%
79,2021-11-20,La Paz,Umala,2,43%
80,2021-11-20,La Paz,Nazacara De Pacajes,2,44%
81,2021-11-20,La Paz,Quime,2,44%
82,2021-11-20,La Paz,Yanacachi,2,46%
83,2021-11-20,La Paz,San Buena Ventura,2,48%
84,2021-11-20,La Paz,Viacha,2,49%
85,2021-11-20,La Paz,Achocalla,2,65%
86,2021-11-20,La Paz,La Paz,2,93%
0,2021-11-20,Potosí,San Pedro De Buena Vista,2,9%
1,2021-11-20,Potosí,Tinguipaya,2,13%
2,2021-11-20,Potosí,Acacio,2,15%
3,2021-11-20,Potosí,Chuquihuta Ayllu Jucumani,2,17%
4,2021-11-20,Potosí,Colquechaca,2,17%
5,2021-11-20,Potosí,Toro Toro,2,18%
6,2021-11-20,Potosí,Belen De Urmiri,2,20%
7,2021-11-20,Potosí,Pocoata,2,20%
8,2021-11-20,Potosí,San Antonio De Esmoruco,2,20%
9,2021-11-20,Potosí,Ravelo,2,23%
10,2021-11-20,Potosí,Mojinete,2,24%
11,2021-11-20,Potosí,Ckochas,2,25%
12,2021-11-20,Potosí,Chayanta,2,26%
13,2021-11-20,Potosí,Ocuri,2,27%
14,2021-11-20,Potosí,Puna,2,27%
15,2021-11-20,Potosí,Porco,2,28%
16,2021-11-20,Potosí,Tacobamba,2,29%
17,2021-11-20,Potosí,Chaqui,2,30%
18,2021-11-20,Potosí,San P.De Quemes,2,31%
19,2021-11-20,Potosí,Llica,2,32%
20,2021-11-20,Potosí,Tomave,2,32%
21,2021-11-20,Potosí,Uncia,2,32%
22,2021-11-20,Potosí,Betanzos,2,34%
23,2021-11-20,Potosí,Yocalla,2,34%
24,2021-11-20,Potosí,Arampampa,2,35%
25,2021-11-20,Potosí,Sacaca,2,35%
26,2021-11-20,Potosí,San P. De Lipez,2,35%
27,2021-11-20,Potosí,Cotagaita,2,38%
28,2021-11-20,Potosí,"Caiza ""D""",2,40%
29,2021-11-20,Potosí,Caripuyo,2,41%
30,2021-11-20,Potosí,Vitichi,2,47%
31,2021-11-20,Potosí,Llallagua,2,50%
32,2021-11-20,Potosí,Tahua,2,51%
33,2021-11-20,Potosí,Villazon,2,58%
34,2021-11-20,Potosí,Uyuni,2,61%
35,2021-11-20,Potosí,Potosí,2,66%
36,2021-11-20,Potosí,"Colcha ""K""",2,67%
37,2021-11-20,Potosí,San Agustin,2,74%
38,2021-11-20,Potosí,Tupiza,2,82%
39,2021-11-20,Potosí,Atocha,2,88%
0,2021-11-20,Oruro,Cruz De Machacamarca,2,6%
1,2021-11-20,Oruro,Escara,2,9%
2,2021-11-20,Oruro,Todos Santos,2,16%
3,2021-11-20,Oruro,El Choro,2,17%
4,2021-11-20,Oruro,Chipaya,2,18%
5,2021-11-20,Oruro,Esmeralda,2,19%
6,2021-11-20,Oruro,Carangas,2,22%
7,2021-11-20,Oruro,Santiago De Huari,2,24%
8,2021-11-20,Oruro,Toledo,2,26%
9,2021-11-20,Oruro,Salinas De Garci Mendoza,2,27%
10,2021-11-20,Oruro,La Rivera,2,32%
11,2021-11-20,Oruro,Corque,2,39%
12,2021-11-20,Oruro,Santuario De Quillacas,2,39%
13,2021-11-20,Oruro,Sabaya,2,40%
14,2021-11-20,Oruro,Andamarca,2,41%
15,2021-11-20,Oruro,Belen De Andamarca,2,42%
16,2021-11-20,Oruro,Challapata,2,42%
17,2021-11-20,Oruro,Coipasa,2,42%
18,2021-11-20,Oruro,Poopo,2,45%
19,2021-11-20,Oruro,Turco,2,45%
20,2021-11-20,Oruro,Choque Cota,2,46%
21,2021-11-20,Oruro,Yunguyo De Litoral,2,46%
22,2021-11-20,Oruro,Caracollo,2,47%
23,2021-11-20,Oruro,Eucaliptus,2,47%
24,2021-11-20,Oruro,Pampa Aullagas,2,47%
25,2021-11-20,Oruro,Pazña,2,49%
26,2021-11-20,Oruro,Totora(Orr),2,50%
27,2021-11-20,Oruro,Soracachi,2,51%
28,2021-11-20,Oruro,Huanuni,2,59%
29,2021-11-20,Oruro,Huayllamarca,2,60%
30,2021-11-20,Oruro,Machacamarca,2,61%
31,2021-11-20,Oruro,Curahuara De Carangas,2,63%
32,2021-11-20,Oruro,Oruro,2,66%
33,2021-11-20,Oruro,Antequera,2,82%
34,2021-11-20,Oruro,Huachacalla,2,97%
0,2021-11-27,Santa Cruz,Yapacani,1,25%
1,2021-11-27,Santa Cruz,Pailon,1,30%
2,2021-11-27,Santa Cruz,San Julian,1,32%
3,2021-11-27,Santa Cruz,San Jose De Chiquitos,1,33%
4,2021-11-27,Santa Cruz,El Puente(Stc),1,35%
5,2021-11-27,Santa Cruz,La Guardia,1,37%
6,2021-11-27,Santa Cruz,Santa Rosa Del Sara,1,37%
7,2021-11-27,Santa Cruz,Charagua,1,40%
8,2021-11-27,Santa Cruz,Cuatro Cañadas,1,40%
9,2021-11-27,Santa Cruz,Ascencion De Guarayos,1,41%
10,2021-11-27,Santa Cruz,Warnes,1,41%
11,2021-11-27,Santa Cruz,Fernandez Alonso,1,47%
12,2021-11-27,Santa Cruz,Saipina,1,48%
13,2021-11-27,Santa Cruz,San Carlos,1,49%
14,2021-11-27,Santa Cruz,San Pedro,1,49%
15,2021-11-27,Santa Cruz,Urubicha,1,52%
16,2021-11-27,Santa Cruz,Pampa Grande,1,54%
17,2021-11-27,Santa Cruz,San Juan De Yapacani,1,55%
18,2021-11-27,Santa Cruz,Cabezas,1,57%
19,2021-11-27,Santa Cruz,San Antonio De Lomerio,1,58%
20,2021-11-27,Santa Cruz,Mairana,1,59%
21,2021-11-27,Santa Cruz,Quirusillas,1,60%
22,2021-11-27,Santa Cruz,Mineros,1,62%
23,2021-11-27,Santa Cruz,Comarapa,1,65%
24,2021-11-27,Santa Cruz,Gutierrez,1,65%
25,2021-11-27,Santa Cruz,Postrer Valle,1,66%
26,2021-11-27,Santa Cruz,San Javier(Stc),1,67%
27,2021-11-27,Santa Cruz,Trigal,1,68%
28,2021-11-27,Santa Cruz,Cuevo,1,70%
29,2021-11-27,Santa Cruz,El Torno,1,70%
30,2021-11-27,Santa Cruz,Montero,1,70%
31,2021-11-27,Santa Cruz,San Rafael,1,70%
32,2021-11-27,Santa Cruz,Buena Vista,1,71%
33,2021-11-27,Santa Cruz,Carmen Rivero Torrez,1,72%
34,2021-11-27,Santa Cruz,Boyuibe,1,73%
35,2021-11-27,Santa Cruz,Puerto Suarez,1,73%
36,2021-11-27,Santa Cruz,Concepcion,1,74%
37,2021-11-27,Santa Cruz,Porongo,1,76%
38,2021-11-27,Santa Cruz,Samaipata,1,76%
39,2021-11-27,Santa Cruz,San Ignacio De Velasco,1,76%
40,2021-11-27,Santa Cruz,San Ramon,1,77%
41,2021-11-27,Santa Cruz,Okinawa,1,79%
42,2021-11-27,Santa Cruz,San Miguel De Velasco,1,79%
43,2021-11-27,Santa Cruz,Santa Cruz de la Sierra,1,80%
44,2021-11-27,Santa Cruz,Portachuelo,1,82%
45,2021-11-27,Santa Cruz,Pucara,1,83%
46,2021-11-27,Santa Cruz,Puerto Quijarro,1,86%
47,2021-11-27,Santa Cruz,San Matias,1,87%
48,2021-11-27,Santa Cruz,General Saavedra,1,90%
49,2021-11-27,Santa Cruz,Lagunillas,1,90%
50,2021-11-27,Santa Cruz,Moro Moro,1,90%
51,2021-11-27,Santa Cruz,Vallegrande,1,91%
52,2021-11-27,Santa Cruz,Robore,1,92%
53,2021-11-27,Santa Cruz,Colpa Belgica,1,96%
54,2021-11-27,Santa Cruz,Cotoca,1,97%
55,2021-11-27,Santa Cruz,Camiri,1,98%
0,2021-11-27,Beni,Exaltacion,1,17%
1,2021-11-27,Beni,San Javier(Bni),1,19%
2,2021-11-27,Beni,Loreto,1,20%
3,2021-11-27,Beni,San Borja,1,26%
4,2021-11-27,Beni,Reyes,1,35%
5,2021-11-27,Beni,Rurrenabaque,1,36%
6,2021-11-27,Beni,San Andres,1,45%
7,2021-11-27,Beni,Magdalena,1,48%
8,2021-11-27,Beni,Huaracaje,1,49%
9,2021-11-27,Beni,San Joaquin,1,49%
10,2021-11-27,Beni,Santa Ana,1,50%
11,2021-11-27,Beni,San Ignacio,1,56%
12,2021-11-27,Beni,Trinidad,1,58%
13,2021-11-27,Beni,Santa Rosa,1,62%
14,2021-11-27,Beni,Puerto Siles,1,65%
15,2021-11-27,Beni,San Ramon,1,67%
16,2021-11-27,Beni,Riberalta,1,74%
17,2021-11-27,Beni,Guayaramerin,1,77%
18,2021-11-27,Beni,Baures,1,80%
0,2021-11-27,Pando,Ingavi (Humaita),1,34%
1,2021-11-27,Pando,San Lorenzo(Pnd),1,36%
2,2021-11-27,Pando,Sena,1,37%
3,2021-11-27,Pando,San Pedro(Pnd),1,38%
4,2021-11-27,Pando,Nuevo Manoa (Nueva Esperanza),1,41%
5,2021-11-27,Pando,Bolpebra,1,45%
6,2021-11-27,Pando,Eureka (Santos Mercado),1,49%
7,2021-11-27,Pando,Porvenir,1,50%
8,2021-11-27,Pando,Puerto Gonzalo Moreno,1,50%
9,2021-11-27,Pando,Filadelfia,1,53%
10,2021-11-27,Pando,Villa Nueva (Loma Alta),1,54%
11,2021-11-27,Pando,Nacebe (Santa Rosa Del Abuna),1,65%
12,2021-11-27,Pando,Bella Flor,1,66%
13,2021-11-27,Pando,Cobija,1,67%
14,2021-11-27,Pando,Puerto Rico,1,77%
0,2021-11-27,Cochabamba,Bolivar,1,30%
1,2021-11-27,Cochabamba,Tacopaya,1,30%
2,2021-11-27,Cochabamba,Vacas,1,30%
3,2021-11-27,Cochabamba,Pojo (Cbba),1,33%
4,2021-11-27,Cochabamba,Colomi,1,38%
5,2021-11-27,Cochabamba,Pasorapa,1,38%
6,2021-11-27,Cochabamba,Tiraque (Cbba),1,39%
7,2021-11-27,Cochabamba,Cocapata,1,41%
8,2021-11-27,Cochabamba,Sicaya,1,41%
9,2021-11-27,Cochabamba,Sacaba,1,42%
10,2021-11-27,Cochabamba,Mizque,1,43%
11,2021-11-27,Cochabamba,Morochata,1,43%
12,2021-11-27,Cochabamba,Totora(Cbba),1,43%
13,2021-11-27,Cochabamba,Vila Vila,1,43%
14,2021-11-27,Cochabamba,Vinto,1,43%
15,2021-11-27,Cochabamba,Ayopaya (V. De Independencia),1,44%
16,2021-11-27,Cochabamba,Sipe Sipe,1,44%
17,2021-11-27,Cochabamba,Entre Rios,1,45%
18,2021-11-27,Cochabamba,Colcapirhua,1,46%
19,2021-11-27,Cochabamba,Puerto Villarroel,1,47%
20,2021-11-27,Cochabamba,Tiquipaya,1,47%
21,2021-11-27,Cochabamba,San Benito,1,48%
22,2021-11-27,Cochabamba,Tapacari,1,48%
23,2021-11-27,Cochabamba,Arani,1,51%
24,2021-11-27,Cochabamba,Villa Rivero,1,51%
25,2021-11-27,Cochabamba,Chimore,1,53%
26,2021-11-27,Cochabamba,Shinaota,1,53%
27,2021-11-27,Cochabamba,Villa Tunari,1,54%
28,2021-11-27,Cochabamba,Toco,1,55%
29,2021-11-27,Cochabamba,Sacabamba,1,57%
30,2021-11-27,Cochabamba,Capinota,1,58%
31,2021-11-27,Cochabamba,Arque,1,60%
32,2021-11-27,Cochabamba,Quillacollo,1,60%
33,2021-11-27,Cochabamba,Quillacollo,1,61%
34,2021-11-27,Cochabamba,Pocona,1,63%
35,2021-11-27,Cochabamba,Alalay,1,66%
36,2021-11-27,Cochabamba,Aiquile,1,68%
37,2021-11-27,Cochabamba,Tacachi,1,72%
38,2021-11-27,Cochabamba,Cliza,1,76%
39,2021-11-27,Cochabamba,Arbieto,1,78%
40,2021-11-27,Cochabamba,Punata,1,78%
41,2021-11-27,Cochabamba,Omereque,1,81%
42,2021-11-27,Cochabamba,Anzaldo,1,85%
43,2021-11-27,Cochabamba,Tolata,1,92%
44,2021-11-27,Cochabamba,Tarata,1,93%
45,2021-11-27,Cochabamba,Cochabamba,1,100%
46,2021-11-27,Cochabamba,Cuchumuela (V. G. Villarroel),1,103%
47,2021-11-27,Cochabamba,Santivañes,1,134%
0,2021-11-27,Chuquisaca,Presto,1,18%
1,2021-11-27,Chuquisaca,Villa Charcas,1,23%
2,2021-11-27,Chuquisaca,Incahuasi,1,24%
3,2021-11-27,Chuquisaca,Poroma,1,26%
4,2021-11-27,Chuquisaca,Tarabuco,1,29%
5,2021-11-27,Chuquisaca,Tarvita,1,30%
6,2021-11-27,Chuquisaca,Zudañez,1,31%
7,2021-11-27,Chuquisaca,Yamparaez,1,32%
8,2021-11-27,Chuquisaca,Sopachuy,1,33%
9,2021-11-27,Chuquisaca,Mojocoya,1,41%
10,2021-11-27,Chuquisaca,San Lucas,1,43%
11,2021-11-27,Chuquisaca,Icla,1,46%
12,2021-11-27,Chuquisaca,Culpina,1,47%
13,2021-11-27,Chuquisaca,Azurduy,1,49%
14,2021-11-27,Chuquisaca,Tomina,1,51%
15,2021-11-27,Chuquisaca,Alcala,1,52%
16,2021-11-27,Chuquisaca,Las Carreras,1,52%
17,2021-11-27,Chuquisaca,Camataqui (C. Villa Abecia),1,53%
18,2021-11-27,Chuquisaca,Yotala,1,53%
19,2021-11-27,Chuquisaca,El Villar,1,65%
20,2021-11-27,Chuquisaca,Camargo,1,70%
21,2021-11-27,Chuquisaca,Huacaya (Villa De Huacaya),1,71%
22,2021-11-27,Chuquisaca,Machareti,1,73%
23,2021-11-27,Chuquisaca,Villa Serrano,1,75%
24,2021-11-27,Chuquisaca,Villa Vaca Guzman (Muyupampa),1,78%
25,2021-11-27,Chuquisaca,Padilla,1,85%
26,2021-11-27,Chuquisaca,Huacareta,1,87%
27,2021-11-27,Chuquisaca,Monteagudo,1,89%
28,2021-11-27,Chuquisaca,Sucre,1,89%
0,2021-11-27,Tarija,Yunchara,1,51%
1,2021-11-27,Tarija,El Puente(Tja),1,67%
2,2021-11-27,Tarija,Entre Rios,1,69%
3,2021-11-27,Tarija,Yacuiba,1,69%
4,2021-11-27,Tarija,Bermejo,1,70%
5,2021-11-27,Tarija,Padcaya,1,71%
6,2021-11-27,Tarija,Carapari,1,72%
7,2021-11-27,Tarija,San Lorenzo(Tja),1,74%
8,2021-11-27,Tarija,Uriondo (A. Concepcion),1,74%
9,2021-11-27,Tarija,Tarija,1,78%
10,2021-11-27,Tarija,Villa Montes,1,78%
0,2021-11-27,La Paz,Ancoraimes,1,13%
1,2021-11-27,La Paz,Aucapata,1,13%
2,2021-11-27,La Paz,Tito Yupanqui (Parquipujio),1,13%
3,2021-11-27,La Paz,Caquiaviri,1,14%
4,2021-11-27,La Paz,Calacoto,1,17%
5,2021-11-27,La Paz,Humanata,1,19%
6,2021-11-27,La Paz,Combaya,1,20%
7,2021-11-27,La Paz,Gral. J.J. Perez (Charazani),1,20%
8,2021-11-27,La Paz,Apolo,1,21%
9,2021-11-27,La Paz,Sorata,1,21%
10,2021-11-27,La Paz,Catacora,1,22%
11,2021-11-27,La Paz,Curva,1,22%
12,2021-11-27,La Paz,Santiago De Callapa,1,22%
13,2021-11-27,La Paz,Sapahaqui,1,22%
14,2021-11-27,La Paz,Pelechuco,1,24%
15,2021-11-27,La Paz,Sica Sica (Villa Aroma),1,24%
16,2021-11-27,La Paz,Mecapaca,1,25%
17,2021-11-27,La Paz,Ayata,1,26%
18,2021-11-27,La Paz,Chacarilla,1,26%
19,2021-11-27,La Paz,Mapiri,1,26%
20,2021-11-27,La Paz,Puerto Carabuco,1,26%
21,2021-11-27,La Paz,Batallas,1,27%
22,2021-11-27,La Paz,Charaña,1,27%
23,2021-11-27,La Paz,La Asunta,1,27%
24,2021-11-27,La Paz,Mocomoco,1,27%
25,2021-11-27,La Paz,Ichoca,1,28%
26,2021-11-27,La Paz,Alto Beni,1,29%
27,2021-11-27,La Paz,Cairoma,1,29%
28,2021-11-27,La Paz,Comanche,1,29%
29,2021-11-27,La Paz,Licoma Pampa,1,29%
30,2021-11-27,La Paz,Chuma,1,31%
31,2021-11-27,La Paz,Colquencha,1,31%
32,2021-11-27,La Paz,Pucarani,1,31%
33,2021-11-27,La Paz,Santiago De Huata,1,31%
34,2021-11-27,La Paz,Tacacoma,1,31%
35,2021-11-27,La Paz,Waldo Ballivian,1,31%
36,2021-11-27,La Paz,Chulumani (V. De La Libertad),1,32%
37,2021-11-27,La Paz,Copacabana,1,32%
38,2021-11-27,La Paz,Guanay,1,32%
39,2021-11-27,La Paz,Malla,1,32%
40,2021-11-27,La Paz,Tiawanacu,1,32%
41,2021-11-27,La Paz,Caranavi,1,33%
42,2021-11-27,La Paz,San Andres De Machaca,1,33%
43,2021-11-27,La Paz,San Pedro De Curahuara,1,33%
44,2021-11-27,La Paz,Taraco,1,33%
45,2021-11-27,La Paz,Coripata,1,34%
46,2021-11-27,La Paz,Inquisivi,1,34%
47,2021-11-27,La Paz,Jesus De Machaca,1,34%
48,2021-11-27,La Paz,Ayo Ayo,1,36%
49,2021-11-27,La Paz,Coroico,1,36%
50,2021-11-27,La Paz,Irupana (Villa De Lanza),1,36%
51,2021-11-27,La Paz,Palos Blancos,1,36%
52,2021-11-27,La Paz,Puerto Perez,1,36%
53,2021-11-27,La Paz,Quiabaya,1,36%
54,2021-11-27,La Paz,Santiago De Machaca,1,36%
55,2021-11-27,La Paz,Coro Coro,1,37%
56,2021-11-27,La Paz,Chua Cocani,1,38%
57,2021-11-27,La Paz,Huarina ,1,38%
58,2021-11-27,La Paz,Achacachi,1,40%
59,2021-11-27,La Paz,Escoma,1,40%
60,2021-11-27,La Paz,Papel Pampa,1,40%
61,2021-11-27,La Paz,Patacamaya,1,40%
62,2021-11-27,La Paz,Cajuata,1,41%
63,2021-11-27,La Paz,Calamarca,1,41%
64,2021-11-27,La Paz,Luribay,1,41%
65,2021-11-27,La Paz,Tipuani,1,41%
66,2021-11-27,La Paz,Colquiri,1,42%
67,2021-11-27,La Paz,Huatajata,1,42%
68,2021-11-27,La Paz,Laja,1,42%
69,2021-11-27,La Paz,Teoponte,1,42%
70,2021-11-27,La Paz,Yaco,1,42%
71,2021-11-27,La Paz,Desaguadero,1,43%
72,2021-11-27,La Paz,Palca,1,43%
73,2021-11-27,La Paz,Collana,1,45%
74,2021-11-27,La Paz,Guaqui,1,45%
75,2021-11-27,La Paz,Puerto Acosta,1,45%
76,2021-11-27,La Paz,San Pedro De Tiquina,1,46%
77,2021-11-27,La Paz,Quime,1,47%
78,2021-11-27,La Paz,Umala,1,48%
79,2021-11-27,La Paz,Yanacachi,1,48%
80,2021-11-27,La Paz,Ixiamas,1,49%
81,2021-11-27,La Paz,Nazacara De Pacajes,1,50%
82,2021-11-27,La Paz,Viacha,1,53%
83,2021-11-27,La Paz,El Alto,1,55%
84,2021-11-27,La Paz,San Buena Ventura,1,57%
85,2021-11-27,La Paz,Achocalla,1,72%
86,2021-11-27,La Paz,La Paz,1,105%
0,2021-11-27,Potosí,San Pedro De Buena Vista,1,14%
1,2021-11-27,Potosí,Tinguipaya,1,16%
2,2021-11-27,Potosí,Chuquihuta Ayllu Jucumani,1,21%
3,2021-11-27,Potosí,Acacio,1,22%
4,2021-11-27,Potosí,Colquechaca,1,22%
5,2021-11-27,Potosí,Pocoata,1,23%
6,2021-11-27,Potosí,Belen De Urmiri,1,24%
7,2021-11-27,Potosí,Mojinete,1,24%
8,2021-11-27,Potosí,San Antonio De Esmoruco,1,27%
9,2021-11-27,Potosí,Toro Toro,1,27%
10,2021-11-27,Potosí,Ravelo,1,29%
11,2021-11-27,Potosí,Ckochas,1,30%
12,2021-11-27,Potosí,Chayanta,1,31%
13,2021-11-27,Potosí,Puna,1,31%
14,2021-11-27,Potosí,Ocuri,1,32%
15,2021-11-27,Potosí,Tacobamba,1,34%
16,2021-11-27,Potosí,Llica,1,36%
17,2021-11-27,Potosí,Porco,1,36%
18,2021-11-27,Potosí,Tomave,1,36%
19,2021-11-27,Potosí,San P.De Quemes,1,37%
20,2021-11-27,Potosí,Uncia,1,37%
21,2021-11-27,Potosí,Betanzos,1,39%
22,2021-11-27,Potosí,San P. De Lipez,1,39%
23,2021-11-27,Potosí,Arampampa,1,40%
24,2021-11-27,Potosí,Yocalla,1,40%
25,2021-11-27,Potosí,Sacaca,1,41%
26,2021-11-27,Potosí,Chaqui,1,42%
27,2021-11-27,Potosí,Cotagaita,1,42%
28,2021-11-27,Potosí,"Caiza ""D""",1,46%
29,2021-11-27,Potosí,Vitichi,1,51%
30,2021-11-27,Potosí,Caripuyo,1,53%
31,2021-11-27,Potosí,Llallagua,1,58%
32,2021-11-27,Potosí,Tahua,1,58%
33,2021-11-27,Potosí,Villazon,1,68%
34,2021-11-27,Potosí,"Colcha ""K""",1,70%
35,2021-11-27,Potosí,Uyuni,1,70%
36,2021-11-27,Potosí,San Agustin,1,78%
37,2021-11-27,Potosí,Potosí,1,79%
38,2021-11-27,Potosí,Tupiza,1,88%
39,2021-11-27,Potosí,Atocha,1,93%
0,2021-11-27,Oruro,Cruz De Machacamarca,1,6%
1,2021-11-27,Oruro,Escara,1,9%
2,2021-11-27,Oruro,Todos Santos,1,17%
3,2021-11-27,Oruro,El Choro,1,18%
4,2021-11-27,Oruro,Esmeralda,1,21%
5,2021-11-27,Oruro,Chipaya,1,22%
6,2021-11-27,Oruro,Carangas,1,23%
7,2021-11-27,Oruro,Santiago De Huari,1,27%
8,2021-11-27,Oruro,Toledo,1,29%
9,2021-11-27,Oruro,Salinas De Garci Mendoza,1,31%
10,2021-11-27,Oruro,La Rivera,1,33%
11,2021-11-27,Oruro,Santuario De Quillacas,1,40%
12,2021-11-27,Oruro,Corque,1,41%
13,2021-11-27,Oruro,Sabaya,1,41%
14,2021-11-27,Oruro,Andamarca,1,42%
15,2021-11-27,Oruro,Belen De Andamarca,1,43%
16,2021-11-27,Oruro,Coipasa,1,43%
17,2021-11-27,Oruro,Challapata,1,45%
18,2021-11-27,Oruro,Turco,1,47%
19,2021-11-27,Oruro,Yunguyo De Litoral,1,47%
20,2021-11-27,Oruro,Poopo,1,48%
21,2021-11-27,Oruro,Choque Cota,1,49%
22,2021-11-27,Oruro,Caracollo,1,50%
23,2021-11-27,Oruro,Eucaliptus,1,53%
24,2021-11-27,Oruro,Pampa Aullagas,1,53%
25,2021-11-27,Oruro,Pazña,1,53%
26,2021-11-27,Oruro,Totora(Orr),1,54%
27,2021-11-27,Oruro,Soracachi,1,55%
28,2021-11-27,Oruro,Huayllamarca,1,62%
29,2021-11-27,Oruro,Huanuni,1,63%
30,2021-11-27,Oruro,Machacamarca,1,64%
31,2021-11-27,Oruro,Curahuara De Carangas,1,67%
32,2021-11-27,Oruro,Oruro,1,83%
33,2021-11-27,Oruro,Antequera,1,86%
34,2021-11-27,Oruro,Huachacalla,1,99%
0,2021-11-27,Santa Cruz,Pailon,2,18%
1,2021-11-27,Santa Cruz,Yapacani,2,21%
2,2021-11-27,Santa Cruz,San Jose De Chiquitos,2,26%
3,2021-11-27,Santa Cruz,El Puente(Stc),2,29%
4,2021-11-27,Santa Cruz,San Julian,2,29%
5,2021-11-27,Santa Cruz,Ascencion De Guarayos,2,32%
6,2021-11-27,Santa Cruz,La Guardia,2,32%
7,2021-11-27,Santa Cruz,Charagua,2,34%
8,2021-11-27,Santa Cruz,Santa Rosa Del Sara,2,34%
9,2021-11-27,Santa Cruz,Cuatro Cañadas,2,36%
10,2021-11-27,Santa Cruz,Urubicha,2,36%
11,2021-11-27,Santa Cruz,Fernandez Alonso,2,37%
12,2021-11-27,Santa Cruz,Warnes,2,37%
13,2021-11-27,Santa Cruz,Saipina,2,41%
14,2021-11-27,Santa Cruz,San Pedro,2,43%
15,2021-11-27,Santa Cruz,Pampa Grande,2,45%
16,2021-11-27,Santa Cruz,San Carlos,2,46%
17,2021-11-27,Santa Cruz,San Juan De Yapacani,2,52%
18,2021-11-27,Santa Cruz,Cabezas,2,53%
19,2021-11-27,Santa Cruz,Mineros,2,53%
20,2021-11-27,Santa Cruz,San Antonio De Lomerio,2,53%
21,2021-11-27,Santa Cruz,Mairana,2,54%
22,2021-11-27,Santa Cruz,Quirusillas,2,56%
23,2021-11-27,Santa Cruz,Gutierrez,2,57%
24,2021-11-27,Santa Cruz,Postrer Valle,2,57%
25,2021-11-27,Santa Cruz,Montero,2,58%
